index,abs_error_float,abs_error_lsb
4043,0.00070916,0.181544
4044,0.00048482,0.124115
4045,0.00071198,0.182268
4046,0.00016591,0.042472
4047,0.00083219,0.213041
4048,0.00383740,0.982373
4049,0.00120220,0.307762
4050,0.00011253,0.028809
4051,0.00175788,0.450017
4052,0.00033651,0.086147
4053,0.00018473,0.047291
4054,0.00144992,0.371179
4055,0.00085314,0.218404
4056,0.00006776,0.017347
4057,0.00267806,0.685583
4058,0.00048400,0.123904
4059,0.00166892,0.427244
4060,0.00150659,0.385686
4061,0.00141324,0.361791
4062,0.00179241,0.458858
4063,0.00200831,0.514127
4064,0.00195906,0.501519
4065,0.00078577,0.201158
4066,0.00299461,0.766621
4067,0.00060192,0.154093
4068,0.00101488,0.259810
4069,0.00196125,0.502081
4070,0.00015035,0.038488
4071,0.00022733,0.058197
4072,0.00097418,0.249390
4073,0.00016325,0.041791
4074,0.00181577,0.464836
4075,0.00120387,0.308190
4076,0.00280657,0.718482
4077,0.00073878,0.189127
4078,0.00050397,0.129016
4079,0.00055231,0.141392
4080,0.00131814,0.337443
4081,0.00178459,0.456856
4082,0.00134968,0.345518
4083,0.00170616,0.436776
4084,0.00148292,0.379629
4085,0.00096315,0.246566
4086,0.00271772,0.695735
4087,0.00021312,0.054558
4088,0.00081229,0.207946
4089,0.00058227,0.149062
4090,0.00003983,0.010197
4091,0.00072913,0.186656
4092,0.00143397,0.367096
4093,0.00128837,0.329824
4094,0.00104720,0.268082
4095,0.00250110,0.640281
